filename,split,class
HFM2_20210516234906_0016_L1B_CMOS3_4_7_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_5_3_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_12_16_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_17_15_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_9_17_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_14_3_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_12_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_8_0_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_5_8_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_11_11_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_11_1_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_16_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_14_1_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_12_0_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_3_7_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_5_18_512_448_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_10_6_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_17_2_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_0_16_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_9_4_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_15_18_512_448_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_13_6_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_1_18_512_448_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_12_12_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_12_13_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_9_16_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_16_14_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_12_17_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_9_7_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_7_10_512_512_0.png,train,negative
HGM2_20200621234228_0005_L1B_CMOS1_4_16_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_10_5_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_6_3_512_512_1.png,train,positive
HGM1_20210910224080_0004_L1B_CMOS3_9_4_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_4_9_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_2_8_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_12_3_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_11_16_512_512_0.png,train,negative
HGM2_20200603235033_0007_L1B_CMOS2_3_3_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_9_9_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_6_7_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_4_1_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_6_10_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_12_8_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_18_6_449_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_1_10_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_15_8_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_10_4_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_2_12_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_3_12_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_1_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_6_0_512_512_1.png,train,positive
HGM1_20200718224680_0005_L1B_CMOS1_14_12_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_4_2_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_4_8_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_7_4_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_2_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_11_0_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_14_0_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_4_1_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_6_1_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_15_14_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_1_13_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_12_15_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_5_1_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_12_10_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_9_0_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_12_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_6_1_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_3_14_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_9_15_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_0_4_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_13_1_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_4_15_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_8_13_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_4_10_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_4_9_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_11_17_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_10_8_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_14_1_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_16_18_512_448_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_8_5_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_6_2_512_512_0.png,train,negative
HEW1_20200622150241_0006_L1B_CMOS2_18_2_448_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_12_1_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_13_1_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_15_1_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_11_12_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_8_10_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_16_1_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_7_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_18_10_449_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_1_17_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_6_5_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_6_9_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_10_5_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_2_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_16_14_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_17_10_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_17_15_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_9_0_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_1_5_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_9_18_512_448_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_4_7_512_512_0.png,train,negative
HGM2_20200621234228_0006_L1B_CMOS1_12_2_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_14_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_16_18_512_448_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_2_9_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_18_512_448_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_8_2_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_8_13_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_9_7_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_0_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_1_2_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_6_4_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_1_15_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_10_2_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_18_14_449_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_12_6_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_18_10_449_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_14_15_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_0_8_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_5_4_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_13_8_512_512_0.png,train,negative
HEW1_20200622150241_0006_L1B_CMOS2_14_2_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_10_4_512_512_0.png,train,negative
HGM2_20200621234228_0006_L1B_CMOS1_0_7_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_17_1_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_2_5_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_7_6_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_9_0_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_5_2_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_6_9_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_5_3_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_0_12_512_512_0.png,train,negative
HEW1_20200622150241_0006_L1B_CMOS2_15_8_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_5_0_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_0_13_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_5_1_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_14_1_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_18_12_449_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_4_17_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_8_3_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_7_4_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_7_16_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_2_6_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_13_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_15_18_512_448_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_8_5_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_14_8_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_4_5_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_2_8_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_8_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_4_12_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_3_8_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_14_4_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_12_2_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_1_6_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_16_13_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_15_0_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_1_2_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_15_5_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_12_7_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_13_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_3_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_16_12_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_16_5_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_16_9_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_12_16_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_11_18_512_448_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_3_16_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_12_9_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_9_4_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_6_16_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_3_10_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_16_16_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_18_17_449_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_2_17_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_4_7_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_7_14_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_12_17_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_6_2_512_512_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_11_9_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_4_10_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_6_11_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_15_11_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_18_9_449_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_4_8_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_0_10_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_6_1_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_12_4_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_17_2_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_0_7_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_10_12_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_14_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_12_6_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_1_3_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_15_3_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_4_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_16_0_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_18_3_449_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_5_13_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS1_17_3_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_13_8_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_11_4_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_6_1_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_6_18_512_448_1.png,train,positive
HEW1_20200622150241_0006_L1B_CMOS2_15_2_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_13_10_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_6_17_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_9_8_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_5_5_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_17_16_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_7_15_512_512_1.png,train,positive
HGM2_20200603235033_0007_L1B_CMOS2_5_0_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_16_13_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_0_13_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_5_9_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_17_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_11_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_6_0_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_10_17_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_1_16_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_5_6_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_4_3_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_15_3_512_512_0.png,train,negative
HEM2_20200722222051_0008_L1B_CMOS3_7_17_512_512_0.png,train,negative
HGM2_20200621234228_0006_L1B_CMOS1_9_15_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_11_12_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_6_14_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_11_3_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_11_1_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_13_15_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_15_5_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_18_4_448_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_7_13_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_16_7_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_17_4_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_16_10_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_8_8_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_8_17_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_0_15_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_13_0_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_3_5_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_18_11_449_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_9_7_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_1_12_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_9_5_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_0_18_512_448_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_8_11_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_0_3_512_512_0.png,train,negative
HGM2_20200621234228_0006_L1B_CMOS1_1_6_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_7_7_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_18_2_448_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_17_16_512_512_1.png,train,positive
HGM1_20200718224680_0005_L1B_CMOS1_10_4_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_3_18_512_448_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_2_0_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_0_11_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_1_0_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS2_10_0_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_6_13_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_17_14_512_512_1.png,train,positive
HGM1_20210910224080_0004_L1B_CMOS3_2_1_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_6_18_512_448_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_10_3_512_512_1.png,train,positive
HEM2_20200722222051_0008_L1B_CMOS3_5_10_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_16_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_0_8_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_12_15_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_3_15_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_0_2_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_14_18_512_448_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_3_0_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_13_11_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_8_18_512_448_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_7_10_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_7_18_512_448_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_15_12_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_17_4_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_17_17_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_13_3_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_15_4_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_6_14_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_0_1_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_10_18_512_448_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_5_11_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_0_4_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS1_0_9_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_4_4_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_3_2_512_512_1.png,train,positive
HGM2_20200603235033_0005_L1B_CMOS2_14_14_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_8_14_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_15_3_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_12_5_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_10_5_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_11_16_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_8_0_512_512_1.png,train,positive
HHM1_20210819234751_0003_L1B_CMOS2_9_8_512_512_0.png,train,negative
HEW1_20200622150241_0006_L1B_CMOS2_10_5_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_3_6_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_0_2_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_17_7_512_512_1.png,train,positive
HEM1_20200623235326_0005_L1B_CMOS2_1_9_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_15_15_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_8_6_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_7_8_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS1_18_12_449_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_2_0_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_10_8_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_9_8_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_1_1_512_512_0.png,train,negative
HFM2_20200827222226_0002_L1B_CMOS1_14_15_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_0_8_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_13_9_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_10_6_512_512_1.png,train,positive
HFM2_20200827222226_0001_L1B_CMOS3_1_4_512_512_0.png,train,negative
HFM2_20210516234906_0015_L1B_CMOS1_16_17_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_2_16_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_3_6_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_14_1_512_512_1.png,train,positive
HFM2_20210516234906_0016_L1B_CMOS3_9_17_512_512_0.png,train,negative
HEM1_20200623235326_0005_L1B_CMOS2_12_16_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_8_14_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_13_15_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS1_7_17_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_6_1_512_512_1.png,train,positive
HGM2_20200621234228_0006_L1B_CMOS1_8_12_512_512_0.png,train,negative
HFM2_20210516234906_0013_L1B_CMOS3_4_16_512_512_0.png,train,negative
HGZ3_20200824012507_0005_L1B_CMOS3_3_2_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_0_7_512_512_0.png,train,negative
HGM2_20200603235033_0005_L1B_CMOS2_12_6_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS3_5_2_512_512_1.png,train,positive
HFM2_20210516234906_0013_L1B_CMOS2_10_7_512_512_1.png,train,positive
HGZ3_20200824012507_0005_L1B_CMOS3_0_6_512_512_0.png,train,negative
HFM2_20200827222226_0001_L1B_CMOS3_6_3_512_512_1.png,train,positive
HFM2_20200827222226_0002_L1B_CMOS1_10_8_512_512_0.png,train,negative
HFM2_20210516234906_0016_L1B_CMOS3_1_9_512_512_0.png,train,negative
HHM1_20210819234751_0003_L1B_CMOS2_15_13_512_512_1.png,train,positive
HFM2_20210516234906_0015_L1B_CMOS1_18_18_449_448_1.png,train,positive
